text,time
한국 없어도 존나 살사는데요 ㅋㅋㅋㅋ 걔들 영국 독일 이런 얘들 재치고 세계 경제 3위한 나랍니다 ㅋㅋㅋㅋㅋ 지금 한국이 좆되게 생겼어요 씨발 정신좀 차려요,5년 전
너나 해라 단합~,5년 전
우리나라 국제적 찐따 됐는데요? 우리가 몰아나게 생겼구만 씨발 좆도 안되는 소리를 짓거리고 있냐 ㅋㅋㅋ,5년 전
우리나라가 없어지게 생겼구만 이 새끼 아직도 정신 못차렸노 ㅋㅋㅋㅋ,5년 전
 @쀍쒧땘  똥인지 된장인지도 구분도 못하는 인간들! 과거나 지금이나 우익들 거짓말에 속아서 그게 옳다고 맹신하는 바보들! 왜 일본 사람들이 정치를 버렸는지도 모르고 ... 우리나 일본이나 그동안 우익들이 사람들의 사고와 언론통제로 알아야 될걸 모르고 살면서 이런 일들이 생기는 건데 저들이 말하는게 옳다고 헛소리 하고 맹신하면서 저들은 국세를 지돈 가져가듯 가져가는데도 그냥 모르고 있으니 ... 세상을 올바로 보는 마음부터 가져라. 그리고 너네 나라는 없어질지 몰라도 내나라는 건제할거고 지켜갈거야. 일본이든 북이든 내 나라를 무시하는 것들 두고보는 그런 국민이 아니니까!,5년 전
전쟁중인데 적국물건 사쓰는게 말이되나! 싸우는건 싫어하지만 걸어온 싸움을 피하진 않는다,5년 전
"불매운동은 국민들이 가장 편하게 일본에 항의 할수 있는 행동 입니다.
정권과 권력은 그것이 아무렇치  않을수도 있습니다. 아베 정권은 자신들을 위해
힘없는 자들을 유린하고 희생 해서라도 자신들을 지키고 싶은 집단이니까요.",5년 전(수정됨)
"쇄국정치 ㅋㅋㅋ  식당에서 파는 음식들 이제 식당주인이 식당옆에 돼지도 키우고, 채소도 심고,  해산물도 직접 양식해서 팔아야하나요?  ㅋㅋㅋ 그게 좋겠네요
대법원 강제징용 배상금 13억 5천 때문에 주가폭락 70~80조 손실에 기업들등 힌국경제 심각한 타격에 따른 손실액은 어미어마할텐데 이게 과연 국익에 도움이 되는지...그리고 판결로 미쓰비시, 신일철주금 강제압류 해제하면 화이트리스트 제외 철외하겠다고 일본에서 그러는데 왜 이 정부는 외교로 안풀고 이지경까지 끌고 가는지 노무현 김대중때도 일본 우호관계를 위해 노력했는데 앞으로 이제 일본과 국교까지 단절을 하겠다하겠네",5년 전
"일본말고도 국내에도 놀러갈곳 널렸는데
국내 놀러가세요",5년 전
"그깟 옷 안입고 맥주 안마신다고 일본이 망하나... 참 애들 장난도 아니고
그 불매 운동해서 망한 나라 잇나...
다른 걸 찾아보자. 더 큰것을 찾아 봅시다. 난 머리가 안좋아 모르겟는데..똑똑한 사람들 만참아..
좀 생각해 봅시다",5년 전
3ㆍ1운동에 참여하지 못해 미안한 마음 불매운동으로 보답한다.,5년 전
경상도엔일본제품 진열 너무 많아요 ㅠ,5년 전
"🎃도쿄올림픽 보이콧👍👍👍
🎃안가요ㆍ🎃안사요ㆍㆍㆍ확실히 보여줘야합니다ㆍㆍㆍ
똘똘 뭉쳐서 싸우면 이길 수 있습니다!!!",5년 전
야 대형마트는 이익에 눈이 멀어 일본왜구 빨대기생충 물건 아직도 파냐??빨리 치워라,5년 전
일본자동차지점도 폐쇄하라!!! 끝까지 싸우자!!!,5년 전
ユニクロは韓国人が経営している企業。同胞いじめて何やっているんだろう。そんなことをやっているから、日本人は韓国人をバカにする。,5년 전(수정됨)
지겹다  딴뉴스좀내라,5년 전
아베와 우익의  헛소리를 믿은 일본 우리는 지금 무역전쟁 중이다 일본이 우릴 목조르면 우리도끝까지 싸울수밖에   일본~~ 사요나라,5년 전
방사능 도쿄올림픽 거부 운동,5년 전
한국에서만 휘청....결국 문재인의 무능 문젠데...국민들 불매운동으로 눈 돌리는 속임수,5년 전
sbs 노조 개지랄 한다면서 내가 그전에 이런댓글 남긴적있다 sbs는 앞으로 무슨 지랄을 해도 국민이 관심을 가지지 않을거라고 니들은 국민을 재신해서 국민또한 시방새를 버릴거라고 파업을 하든 개혁을 하든 열심히 지지고 볶아라 국민은 아무관심없다. 그냥 지금까지 했던거처럼 개노릇이나 잘하지 그러냐 .끝까지 개노릇 잘한다 이걸로 팀명하나 짜고 언론에서도너희들 다루주지도 않더만 다뤄줘도 국민은 관심없다 어차피 개는 개일뿐이고 개이기 때문이다,5년 전
불매운동좋아하네 국민들썩어서 그때뿐있지 좀이섰봐라,5년 전
유니클로는 그냥 방빼세요,5년 전
"한 국가가 다른 한 국가를 개 무시하고 있는데 자존심도 없고 쪽팔림도 몰라 여행가는 인간들 어디가서든 한국인이라 말하지 마시길
한국인인 내가 쪽팔려 고개를 들수가 없을테니..",5년 전
휘청은 무슨 세계경제3위 일본이 유니클로 하나 그렇게 된다고 타격이 있을거같나;,5년 전
"'북한'이랑 전쟁중이지 '일본'이랑 전쟁중은 아님
북한먼저 신경쓰셈",5년 전
 @user-hu9ew6he1p   내 전쟁인데 내 적이 일본인지 북한인지 와칸다인지 미국인지를 왜 님이 정해주심? 내 전쟁에서 내 적은 일본임,5년 전
 @veronicamark4447  난독있나? 전쟁이 니 혼자하는거냐? 국가간싸우는거지,5년 전
멍청한 인간들이  계산을 못해요 일본이 옷몇장  관 광객에 휘둘리는  나라가아니네요  인정하기싫어도 인정해야합니다 우리힘에  3배랍니다,5년 전
어쩌라고 그래서 무슨짓을 당해도 가만히 있자고??ㅋ,5년 전
 @펭새로이-z9i  그리고 일본한테 감정 있는건 이해하겟는데 일본이랑 협력해서 이득 먹을걸 생각해야지 무조건 빼에에엑 한다고 해서는 우리나라한테만 불리함,5년 전
"이바보야
그걸 누가  몰라
지금 일본이 우리를 힘으로 누루려고
경제 전쟁을  일으켰는대
당하고만 있어
우리가 우리선에서  할수 있는것 부터  하고  불매 운동등  그리고 다음을  생각해야지~
혼다  소이치로가  그랬지
홍수와  위기를  기회로  삼으라고
혼다가 말하는 홍수는  미리 미리  대비늘 하고 위기를 말하는것
요즈음의    우리 대한민국  에게  하는  말이  아닐까?",5년 전
 @빅토리-w9p  일으키게된 원인이 무엇일까요?? 일으켯다고 칩시다 거기에 휘둘려서 븅신같이 싸울빠에 이용을해서 이익을 얻을생각은 왜 안하지 화이트리스트 제외당하고 발로 결과가 나왔자나요 일본이 얼마나 영향력있는 나라인지 과거에만 붙들려서 살지맙시다 제발,5년 전
 @빅토리-w9p  뭐?위기를 기회로 삼으라고요? 위기는 개뿔 위기오기전에 이미 다 무너져 내려가고있는데 하..말싸움하는것도 지친다 정말,5년 전
"이제는 일본물품 판매하는 매장을
방문하지 않아야 합니다ᆢ
수입도 판매도 하지마라ᆢ",5년 전
"때놈들 왜놈들아, 제발 방사능 음식 마이쳐무라, 제발. 그리고 결과는 다음 세대에 좋은 일이 있을 거임.",5년 전
"지금 상황 절대적으로 안좋다. 
우리가 일본에서 수입하는건 절대적으로 필요한것들이 많은 반면에, 우리가 파는거는 한국제품이 아니어도 상관없는 것들이라는거다.
유니클로, 아사히, 일본차 다해봐야 몇조정도지만, 우리가 일본에서 기계라든가 소재들 못구하면 우린 몇십조피해라는거다. 
좌파들은 일본여행 안가서 일본 중소도시 힘들다고 정신승리중. 우리는 삼성 하이닉스 LG 포함 중소기업들 전부 작살나게 생겼는데.",5년 전
영원히불매. 아베 멍청한악질  쓰레기,5년 전
미쯔비시 렌서 에볼루션 14년 8월식 집에 짱박아두고..걸어서 회사다니는중..;;,5년 전
롯데가고 있잔아 ☺️,5년 전
"현대는 왜 오토바이를 만들지 않나?
고배기량 오토바이는 현재 일본 제품 말고는 대안이 없다",5년 전
참나  언론이  조장을 더하고있네  우리가 타격입는것도  좀씨부려봐라  우리타격이  더크다  좌빨언론에  선동좀 그만 당해라  중국사드보복 때는 좃도 빙신같이당하더구만  북한은미사일쏴대지  목선은  심심하면 내려오지  중공 러시아는  우리영공  지들  안방마냥  들락날락 하지  이런데도  미친정신병마냥  불매운동?지금 나라가  풍전등화 다  정신좀 챙겨라  안보가  더심각하다  나라가있어야 불매도하지  지금 정신줄  노면  미국도우리를  패싱한다  일본도 우리와 적대가됐다  이제 북한 중국에 넘어가는일만 남았네?개쓰레기 데모만 하던  사화주의 운동권애들이 정권 잡으니  나라망하는거  순식간이네,5년 전
"국민입장에서 최선을다할겁니다
일제 없어도 불편함1도없음
전에도 안썻지만ㅋ",5년 전
유니클로 아니면 옷이 없냐? 역사의식 시민의식도 없이 사는 인간들은 뭔 대가리로 사냐? 역사는 반복 된다 나라를 잃어도 유니클로 가서 옷 처 살래? 김포 롯데점 갈 일이 있어서 들렸다가 유클 매장 둘러보니 아줌마들 실실거리며 옷 잔뜩 집어다가 계산하더라 개짜증 좀 생각 좀 하고 살자,5년 전(수정됨)
아베정구권이무너지는 날까지 불매헤여   전쟁을  원하는 일본정권이 들어서지  않을때까지,5년 전
제발 일본제품 자체를 수입금지 시켜라!!!,5년 전
불매운동ㅇ하기전에 편의점에서 일본라면 먹는사람도 있음 ? 옛날에 일본갸서 호기심에 먹어봤는데 개노맛이던데 다 한국라면사먹지,5년 전
"불매운동은 해결책 못된다 반일지랄 외교참사로 글로벌 경제 시대 폐쇄 고립 단절 외교는 북한 같은 거짓꼴 된다 

백색국가를 적색국가로 만든 공산주의 개빨개이 종북반역자  경제폭망으로 나라 이꼴 만든 문재앙 하야나 탄핵만이 나라 살린다

 불매운동은  아예 북한처럼 거지나라 되어 사먹지도 입지도 못하게 될것

 북한처럼 옥수수 개돼지죽 먹는 저주받는 공산주의 경제로 지금까지 경험 해보지못한 나라를 만들겠다며 북한 같은 수준의 거지나라 생지옥 hell 헬조선으로  공산주의 미친 운전자 문재앙 하야나 탄핵으로 정권 교체가 답이다",5년 전(수정됨)
"일본  전역이 방사능 오염속도가
지하수를 타고 점점 빨라짐 방사능
삼각밥  먹으면 백프로  기형아  출산",5년 전
Abc 마트도 일본인데 사람들이 꽤 많이 있더라구요! 알고계셔주세요!,5년 전(수정됨)
한국인은 일본제품을 너무 좋아해서  불매운동은 얼마 못갈것이다. 이게  일본인의 정서다. 이제는  제대로  알려줘야한다. 우리에게 일본이란 어떤존재인지.,5년 전
일시적이면 한국을 개돼지로 본다 평생가야한다,5년 전
롯데그룹이 망할 때까지 보이콧은 계속 된다.,5년 전
근데 진심 모든 언론매체에서 불매한다고 노재팬 떡하니 노출시키고 2일자에 화이트리스트 배제되는거 막으려했다는게 아이러니하다. 이건 오히려 정부차원에서 막으려고 노력했다고 볼 수 없는거지. 서로 보복전으로 가면 어차피 쌍방향 손실 볼 수 밖에 없고 국방문제까지 번지면 동아시아에서 우호국 하나 잃는거지뭐. 얼마전 사드 중국보복 때 중국이 미개하느니 어쩌니 하더만 결국 똑같은 짓하면서 뭐가 민족성? 일본의 혐한이니 반한이니 해도 결코 그게 주류가 될 수 없는건데 우리는 결국 반일이 주류가 되었으니 누가 더 차별적이고 감성적인지는 말안해도 알겠죠. 일본 경제 보복은 누가봐도 도를 넘었지만 우리 대응도 딱히 현명한건 아닌거같음. 그리고 불매운동 안한다고해서 토착왜구니 매국노니 그딴 이분법 좀 적용하지 맙시다. 수준떨어지게,5년 전
"죄다 반대로 써놨네
세상을 꺼꾸로 살아가나?
이렇게 알고 있는것도 보통 머리로는 안될텐데",5년 전
좌파들은 계산을못해요,5년 전
우리나라가 씨발 공산당이냐? ㅋㅋㅋㅋ,5년 전
 @쀍쒧땘  ㅇㅈ 수입금지 시키레네 ㅋㅋㅋㅋ 일본을 아주 빡대가리로 인식하는구나,5년 전
한국인이 언제 일본제품 좋아했냐 일부 몰지각하고 무지몽매 한것들이나 사족을 못썼지~~~,5년 전
롯데 내수 한국인데 매국노세요?,5년 전
대한민국 자랑스럽습니다. 강도를 더 높여주세요,5년 전(수정됨)
ABC마트 불매운동 가즈아,5년 전
일본에. 대해서. 쇄국정책을펴야합니다. 절대로 이번만큼은 져서는안됩니다. 저들머리속에는. 아직도 한국이. 식민지로 인식이되나봅니다 나쁜놈들입니다.,5년 전
"🇰🇷약소국이라고
개무시하는🇯🇵왜놈쏘시오패스들본떼를보여쥬줘야함~",5년 전(수정됨)
일본 여행가는 년 놈은 주의에 알려 챙피를 주자 글구 왕따시키자 매국노 역적이다,5년 전
그래도. 사먹고. 여행가고. 좋아하는사람들이잇나봅니다.,5년 전
언론조작하지마라..  무슨 휘청하냐? 아사히.유니클론이 구멍가게인줄 아냐? ㅋㅋㅋ 웃긴다.ㅋㅋ,5년 전
"발리철수 하는게 남는것 롯데,,,,,버티면 롯데에게도 불매가 간다ㅡ,",5년 전
"롯데마트는 할인하든데 ㅋ
이달의 할인 맥주~ㅋ",5년 전
100프로 불매해야한다  boycott japan!!,5년 전
"아니 씨발
왜교로 풀어야 할 문제를
국민 불매선동 으로 쳐 몰아가네!",5년 전
처음처럼 소주도 일본꺼입니다,5년 전
침략국에 군자금 지원하는 것들은 이적죄로 다스러야 한다..전시에 어찌 적군의 물품을 사주고 적국을 관광가는가,5년 전
"아직 저것밖에 안줄었네?!
이상황에도 유니 쳐입고 아사히쳐묵는것들이 있는가베ㅡㅡ",5년 전
근데 유니클로는뭐가예뻐서가는지 ㅋㅋㅋ솔직히 그냥 기본 베이직밖에없지않나 ㅋㅋ그건 다른곳도 널리고널림 ;,5년 전
"세계 1위 술꾼 한국
일본이 많이 아쉬울거다 ㅋㅋㅋ",5년 전
"일본브렌드제품들 원래 내가 태어났을때도 없었고 기껏사용한지 몇해전이 였고 난 옷이든 맥주든 먹고 사본지가 손에 꼽을정도다
그냥 원래 없던 것이였다고 생각하면 구매충동또한 느끼지도 않는다",5년 전
일본의 경제침략으로 국가가 어려운 시점에 특별한 일 없이 돈 있다고 일본에 관광 가는자들 & 세계에 품질좋은 제품도 많은데 일본제품 구매하여 불매운동에 동참하지않는자들 이들이 현대판 을사오적과 같다.,5년 전
방사능 맥주 아직도먹는사람있냐?? .,5년 전
"불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매불매




시끄럿!",5년 전
4억5천만불 말씀이십니까?,5년 전
북한은 우리의 주적,5년 전
 @merongcity24  둘다 보기도 싫음,5년 전
 @마파람-g7p  북한이 우리 주적인 줄도 모르고 ㅋㅋㅋㅋㅋ 문재앙 응디빨면은 좋냐 ㅋㅋㅋㅋㅋㅋ,5년 전
 @merongcity24  글 마다 돌아다니며 댓글좀 쓰지마.,5년 전
 @khS-he5de  제맘입니다,5년 전
" @merongcity24  일본의 주적은 한국인데 한국은 일본이 주적이 아닌가 ㅋㅋ 
친일파 새키",5년 전
" @merongcity24  국민경제보다 정권 잡는것이 더중요하게 생각하는 홍준표 지지자 거른다
매국노시키야",5년 전
 @dongmyungshin5207   👍👍,5년 전
 @merongcity24  니 덕분에 독도가 이상황인거다. 일본이 이번 올림픽에 자기나라영역에 독도 넣는거알지? 이건 어떻게 생각하냐? 그래서 국적이?,5년 전
"Nuri one  
혹시
대천사는미카엘하고 친구세요?",5년 전
 @rusianblue  개미친짓아님? 독도는 엄연히 우리 땅인데? 난 엄연한 대한민국 사람이다.,5년 전
 @카이-m2r  킹니갓사 좌빨 훠이훠이,5년 전
문재인 엠ㅡ창,5년 전
좌파들 부들 부들 거리죠? 장애인 새끼들 ㅋㅋㅋㅋ 민주주의 국가에서 불매운동 안하는게 죄냐 ㅋㅋㅋㅋ,5년 전
 @dongmyungshin5207  쇼비니즘 ㅉㅉ,5년 전
 @torrietorrie5286  걘 종북좌파고 인격체가 아닌데요.,5년 전
 @dongmyungshin5207  우리 주적은 북한이란 반국가단체인데요.,5년 전
 @DN_d1n  엌,5년 전
질떨어지는 유니클로 이용하는 인간들 이해안가네요 저도,5년 전
문재앙,5년 전
 @merongcity24  일베야 아베 응원 나왔니?,5년 전
 @펭새로이-z9i  ㄴㄴ 너는 문재앙의 청와대에서 여론조작하러 왔니?,5년 전
 @merongcity24  여러댓글서 보이더만 애쓴다 쯧쯧,5년 전
 @좌우둘다싫어  이이잉 북한운 한민족 이이잉,5년 전
@김주현 문재인이 민주당에 한자리 내주든?,5년 전(수정됨)
뭐든 사람마다 취향이 있는법,5년 전
맹구 ㅇㅇ그니까 유니클로가 차별화적인 제품도없는대 굳이 유니클로? 다른곳애서 똑같은거 살수있음,5년 전
 @아기뮨  원래 마크 들어간게 존나게 비쌈 메이커값이지 뭐든,5년 전
sy sy 문재앙 하니까 좌들 좌들 거리네 ㅋㅋㅋㅋ,5년 전
"씨발놈들  그냥 스스로 붕어대가리 인정해라  애국? 지랄들떨어요 아주그냥 
너네가 하는게 불매운동? 정확히말해 선택적불매운동아니야?? 대처불가는 그냥 쓰고  이미 구매한것도 그냥 쓰고 
한국50% 일본50%는 써도 되냐?  기준도 없고 그저 기분대로 ㅋㅋ 씨발놈들  그러면서 독립운동은 못해도 불매운동은 한다? 의병소리는 듣고싶지??  씨발진짜 매국노 보다 너네가 더 나쁜새끼들이다",5년 전
아직도 일본여행가냐? 당장 금지시키세요.,5년 전
"아직도 일본 여해 힌시는 부들...
주변 눈치좀보세요",5년 전
"유니쿨로 망해도  재산 동결 시켜야 
합니다  하나도 가져가지 못하게 해야 합니다  개 자슥들",5년 전
...일제불매가  어리석은 짓이라구 ??...보자보자 하니까...토착왜구당이 ...왜넘과 내통을 하네...등뒤에서 칼을 찌르네...조중동과 토착왜구당....2020년 4월이다...뿌리를 뽑아버린다....저 친일잔재  ..토착왜구당..그리고 조중동....,5년 전
한달...이제 시작이다...올 여름은 아직 길다..,5년 전
"우리가 안먹는다고휘청 할놈
들이안녀  망할새끼들도안니고
 우리는 당장만변덕 떨지말고
쭉쭉 평생대대손손 일본에게
호락호락당하지도. 가지도말아야지 굽히지도말고 일제좋아하는것들 일본갔다온
인간들이일본키워왔다고보아야해 우리전국구도안다니는
것들이 꼭 일본 안가본 사람없어
꼭 일본 부터가 꼴불견들
왜놈들에게 매번 당 하면서",5년 전(수정됨)
일본 제품 구매  0% 만들기 카운트다운 시작......,5년 전
언론플레이 만 하지말고..  요즘 ..언론을보면... 너무오바하지 싶네요..일본언론은 잠잠한데..불리해서  오바언론인건가요..?  꿀리지않다는 뉴스는없고..  그냥 그렇다구요..,5년 전
"에이
씨발
이제일본것 불매운동적극동참하겠읍니다",5년 전
아베야 대한민국 잘못건드리다 큰코 다친다. 옛날의 대한민국이 아니다. 정신차려라 아베야. 외국에서도 한인사회에서 일본 보이콧 시작합시다.,5년 전
abc마트...즉 아베씨마트가 유니클로보다 점포가 많습니다. abc마트도 불매해야 됩니다.,5년 전
지금 일본가는 사람들... 과거에 조상이 친일 앞잡일 가능성이 높습니다.,5년 전
누가 마지막 winner 일까....김정은? 트럼프? 아니면.....뒤에서 웃고있는 시진핑??? 이미 시작되었으니....국민의 한 사람으로서 국가의 대세를 따라야 하겠지만...결국 어찌될까. 걱정이 더 앞선다.,5년 전
적어도 9월까진 더 심해질텐데? 광복절도 있고 8월말에 화이트리스트 규제 품목 나오면 또 한번 불 지필텐데,5년 전
"일본물건 사지도 말고, 일본 여행 가지도 맙시다!! 일본 사람들 약한자에게 강하고, 강한자에게 약합니다!!",5년 전
"아니그냥 필요없다고 
유니클로 코리아 철수해라 아예나라에서 없에라",5년 전
아무리 불매운동을 비하하는 사람들이 있다고 하더라도 철저히 일본 산업 한국에서 몰아내야 한다. 이게 국민들의 직접적인 목소리다. 눈귀다막고 있는 일본에 영향을 줄 수 있는 길은 가장 밑바닥부터 철저하게 일본 기업들이 체감하게 하는 것이다. 한국시장 포기하고 철수할 만큼의 위력으로 일본산 제품 안팔고 안사고 그리고 일본은행 무조건 취소 및 생각지도 말아야한다.,5년 전
"포항의 메탄가스로 꺼지지않는 불처럼 
일본불매운동은 점점 꺼지지않은 불로 활활탈거다.",5년 전
"진짜 어마무시하다 이 틀딱들을 어찌해야할지
일본여행가면 매국노 일본제품사면 매국노
독립운동은 못했지만 불매운동은 한다고?
진짜 기가 찬다 방구석에 처박혀서 좆도아닌 애국심에 휩싸여서 불매운동 강요나 하고 ㅉㅉ단체로 싸잡아다 틀니 빼서 딱딱거리지 못하게 해야하는데",5년 전
이딴 뉴스 아직도 믿냐 ㅋㅋㅋㅋㅋㅋ 나라 망햇는데,5년 전
쯧,5년 전
우리나라가 중국이냐 씨발? ㅋㅋㅋㅋ 아 맞다 중국이랑 시민인식이 다를게 없구나 ;;,5년 전
우리나라가 공산주의로 바뀌기 시작한다 ㅋㅋㅋㅋ,5년 전
아예 그런것들은 입국금지 시켜야죠 대한민국 얼굴에 똥칠하는 것들인데...,5년 전
ㅋㅋㅋㅋㅋㅋㅋ 난 계속 간다,5년 전
신성훈 참.. 같은 젊은나인데 정말 다르네요.. 눼눼.. 가십시오......,5년 전
 @체리딸기-g6l  선넘진 말자,5년 전
문재앙이나 척결해라 ㅉㅉ 북한이나 척결해라 ㅋㅋㅋ,5년 전
그럴일 없으니까 걱정 마슈,5년 전
일본이 우리나라말고 판매를하고 수출하는데가 적은줄아냐? 일본 좋아하는나라가 서양에서 대부분이란다~ 우리나라 사람들 샹각과 달라,5년 전
북한이나 빨지마십쇼,5년 전
대깨문+1,5년 전
"우리나란 sk 삼성이 휘청인데 ㅋㅋㅋ 
여행조금안가고 맥주랑 옷 안산다고 예전의우리가 아니다 이러고있네..ㅋㅋㅋㅋㅋㅋㅋ",5년 전
" @jh3481  그러니까요.. 정말 경제가 이렇게 힘든적이 없었는데 차라리 박근혜,이명박때가 더 나았던거같아요",5년 전
진짜 유튜브엔 현실 모르고 뽕찬 애들 너무많다 .. 예전의 한국이 아니긴 ㅋㅋ,5년 전
꼬미삑삑ㆍ철이 없으니까 애들인지 금방 알지 ㅋ 공병호 tv 가서 공부 좀 하고 오렴ㅋ,5년 전
페더급이 라이트헤비급에게 개기는 수준인데,5년 전
@꼬미삑삑 님아 일본이 세계3위임 ㅋㅋ 한국보다 훨씬 힘쌘 나라임,5년 전(수정됨)
꼬미ㆍ나 나이 많지 않아 ㅋ 모르면 공부 하라고ㅋ,5년 전
 @Pinkcotton  세상돌아가는거 좀 살피고 살아라 나이 처먹고 나이값 못하는 거도 요즘 병이다.ㅋㅋ,5년 전
 @frenchblack3473  오바하네요 닭근혜 보빨틀딱아재님아;,5년 전
 @Pinkcotton  예전의 한국이 아니지 맨날 쳐맞기만하는 한국이 아니라고,5년 전
 @김협전  문재앙좃빠,5년 전
@김협전 문빠새끼 ㄹㅇ빡대가리,5년 전
 @user-7mjkijaxwe92  닭빠새기; 60년동안 독재했으면 이제 그만좀해라 우파 좇 썩은새기들아; 이지경만든것도 우파인데,5년 전
찬성 입니다~~^^,5년 전
아 그래서 이재용 부회장이 재고 확보할라고 일본 달려가서 그리 바쁘게 뛰어다니셨구나 ㅠㅠ,5년 전
503과 같은곳으로 보내자,5년 전
 @참교육-u3t  기사도 안봐요?? 2달이면 국내 엔지니어들이 메울수 있다는데,5년 전
김협전 그니까 대체가능하면 왜 뛰어다녀요 ㅠ 백퍼센트 대체도 안될뿐더러 개발=대량생산이 아니잖아요 공장짓는거까지 생각해야하는데,5년 전
김협전 그리고 솔직히 저는 언론 완전히는 안믿어요 ㅇㅅㅇ 언론을 무작정 수용하는게 아니라 현재 상황이나 팩트에 맞게 걸러서 받아들이는것도 나름 필요하다고 생각합니당,5년 전
 @참교육-u3t  지금 안뛴다구요 말의 요지를 이해못하나,5년 전
 @참교육-u3t  그니까 통틀어서2달의 시간이 걸린다고 공식 오피셜이다 좀 읽고살아라 그럼 언론말고 뭘로알게 ㅋㅋ현장특파 나가시게요??,5년 전
 @참교육-u3t  공식오피셜이면 거를것도 없다고 봅니다 필터링은 좋지만,5년 전
김협전 초면에 반말 찍찍 뱉지마시구요ㅠㅠ 기사 링크좀 주세요 그럼,5년 전
 @merongcity24  지롤한다.일본얘기하는데 뜬금없는 북한ㅋ니놈들은 북한없으면 머리가텅텅비지?ㅋㅋ종북이냐ㅋㅋ,5년 전
 @요요-c6k  시청했는데  이상하시던데요,5년 전
" @참교육-u3t  그러니까  지금부터  하잖아요
언젠가  더  크게  당해요",5년 전
 @두아드리  전 동영상 없는데요ㆍㅎ,5년 전
 @wayfaringstranger5079  종북은 너 아니냐 종북좌파야 ㅋㅋㅋ,5년 전
진짜 철없다 에휴 우리는 나라통째로 휘청이는데ㅋㅋ무슨,5년 전
세상 돌아가는 꼴좀 보란다 ㅋㅋ 알아 한국이 미쳐 돌아가는거 대기업공화국에서 삼성망하면 경제가 망하는데 우리는 일본 술 안마시고 일본 여행안가고 옷 안입고 자위중 ㅋㅋ 난 벌써 두달후가 두려워진다 그리고 설령 이것으로 한국이 안망해도 너네가 지켜냈다는 개소리는 하지말자 삼성이 죽기살기로 버틴거니까,5년 전
흔히 일진한테 맞고다니는 찐따가 말하였다 잘못건들이면 큰코 다친다,5년 전
" @요요-c6k  유튜브에  많습니다
이분  대안은 아베 만나서  강제징용 판결  정부에서 주고 위안부 합의한걸로  깨끗이 마무리 허면  돤다고  합니다
이 두가지  문제로  합의를  해야지  수출 규제로 경제 타격울 주니  국만들이 불매운동을  하는겁니다
어느 분께서  공병호tv 보시고 국민  맞냐고  합니다",5년 전
" @아이빌리브인유  섬성이  죽가 살기로 버티게  웅원하면  되겠네요
응원하새요",5년 전
 @맹구-z5o  그러다  큰 코 다치지  않아요,5년 전
 @Pinkcotton  괴물쥐 또 너야?,5년 전
"으아 ㅋㅋㅋ 우리나라 삼성, SK 가 휘청인대...ㅋㅋㅋㅋㅋ 미친다 ㅋㅋㅋㅋㅋ 미안한대 안휘청거려 걱정마... 삼성,sk 직원들 너희 보다 인센잘받구 걱정없이 회사 다니고 있다 ㅠㅠㅠ 그렇게 만만해보이냐 이런거에 넘어갈 정도로..",5년 전
최천호  공병호 한참 봤는데 이사람은 진짜 한국사람 아니더라,5년 전
 @이석호-r6l  종북좌파보단 낫다카이 ㅋㅋㅋ,5년 전
 @김협전  김대중 노무현 업적 좀 진짜 모르겠어서 물어보는거임 ㅇㅇ,5년 전
@수리 당연히 북진통일.,5년 전(수정됨)
 @김협전  ㄴㄴ 너거 핵돼지 부모님께 공경하게 인사나 드려라,5년 전
 @참교육-u3t  태그좀 해요 그리고 느그가 말투도 좇같다구요 이해력 좇도딸리고 기달려 가져올테니깐,5년 전
 @김협전  흔한 전라도의 우덜식 정신승리,5년 전
 @merongcity24  흔한 경상도의 경기도 토박인 출신지 바꾸기,5년 전
대깨문 새기들은 툭하면 패드립 치더라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5년 전
 @천연재-z2f  우빨새기들은 뭐만하면 꼽이더라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 중딩이랑 수준이맞으니까 싸우겟노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5년 전
 @김협전  의문의 1승ㅋㅋ,5년 전
"그럼요 . 옛날 우리가 아니지요.
국민이 살아 있고, 리더(대통령)가 의지가 있으니, 우리  참 민주 저력있는 대한 민국 입니다.",5년 전
" @frenchblack3473  님
개인 생각 차가 있겠지만 이명박근혜의 분탕질이 지금 국민 어렵게한 것인데, 아직연민이계신가봐요.

지금은 국가적 총칼이 숨겨진 생존 전쟁 상태임을 직시 하셔야합니다.
ㅎㄴㄷ",5년 전
 @박영준-k1w  우파가 정치했으면 우리나라  지금쯤 제2의 IMF터져서 전국에서 시위일어나고 닭근혜가 애비마냥 군대일으켜서 혁명막았을듯;;,5년 전
 @김협전  부카니스탄령 인천 인민이 주사파 좌좀,5년 전
 @frenchblack3473  박근혜는 아니다 ;;;;,5년 전
 @김협전  아닌데,5년 전
ㅋㅋㅋㅋㅋ 겨우 의류회사 주류회사나 패는데 우리나라는 중공업 회사 석유화학 회사같은 기반 산업 다 망하네 ㅋㅋㅋㅋㅋ 우덜식 교환이냐,5년 전
