time,text
1년 전,"마약과의 전쟁에 혈안이된   한동훈,윤석열과 국힘당.   참사 당일  해마다 있었던  혼잡 기동대 인력은 한팀도 없었다."
1년 전,꼭 이사건은 잊혀지지말고 꼭 윤석렬부터 책임질사람 다 책임지길...
1년 전,Very informative news to share and recommend!
1년 전,국가는무엇하나
1년 전,국가는무어하나
1년 전,엄청난 화재사건
1년 전,삼가고인들의 명복을 빕니다.
2년 전,레밍
2년 전,사고에요 참사아니구..
2년 전,제대로 질서를 잡아주었으면 참사는 일어나지 않았다는거고.숨기기.제대로 사과하지 않은데 대한 분노
2년 전,도미노 현상의 시발점을 찾아야한다.
2년 전,최악의 사고지만 국가탓이라고 지랄은 고만하자 대통령도 사과했고 추모기간도 지정했고 이제 고만하자 무슨 아직도 할로윈쎅스파티집단압사사고 피해호소인들이 설치누 껄껄껄
2년 전,159명 죽은 분들 애도를 표합니다.
2년 전,159명 고인분들의 명복을 빕니다 ㅠㅠ
2년 전,"행안부 장관, 용산구청장 왜 안내려가냐. 이렇게 조용해질 때까지 기다리고 있었나 책임질 것이 없다고? 진짜 나쁜 놈들이네 ㅡㅡ"
2년 전,(이제 곧 닫힐 댓글창입니다)
2년 전,진짜 저 유가족것들 시청앞에서 볼때마다 손가락 욕 날리고싶음 슬픔 강요 조때게하지말고 분향소 차리고싶거든 각자 느그들 동네네서 차려 하필 재수털리게 직장이 그근처라 저 꼬라지들 계속보임
1년 전,이태원 할로윈 파티 압사 사망자들과 윤석열 대통령이 무슨 상관이길래..? 대체 전라도에서는 얼마나 세뇌를 시키는건지..
2년 전,고의도 아니고 저런 인파속에 병목현상으로 도미노 현상이 안나오는거도 신기한거임
2년 전,소중국사회 현실의 대한민국
2년 전,억까종특
2년 전,"부모도 3일상이다.
니 자식들 놀다가 뒤진거를 국가에서 돈 줘야 하는거냐?
적당히해라"
2년 전,이종철 曰: 추모사업 하고 싶다.
2년 전,이미 두당 2천만원씩 받았으면 그만 집에 가서 각자 추모하세요. 강제분향소 요구랑 추모 강요하지 마시고요.
2년 전,민주당은 오세훈 고발 시장직박탈 시켜야 합니다
2년 전,먼저간 자식들 부모님들 너무나 가슴아프고 애처롭습니다.시장님 저분들 막지말고 그냥내버려 두시면 안되나요?? 자식잃은 부모님 들이십니다 뭘로해도 무슨말로도 위로가 안됩니다.제발 부모님들 편에서서 바라봐주세요
2년 전,참사가 발생하면 정부와 대통령은 진정성 갖고 위로하고 사과하고 보상해야 하는데 국민의힘 인간들이 정권을 잡으면 이런걸 재대로 안해 야당에서 그 역활을 하면 정치에 이용한다고 비난한다.정치의 역활인것인데 그걸 비난하고 있으니 그럼 니들이 똑바로 하면 되잖아
2년 전,"무질서한 한국인
경찰있던없던 빨리빨리 그래서 난 사고
누굴 원망하구 죄를 씨우냐"
2년 전,"지금까지 용산, 이태원에 사람들이 안 몰린 경우가 있었냐고요. 왜 안전요원을 배치하지 않은 건가요. 왜 왜왜.. 그것에 대한 의문을 빨갱이로 모는 것은 전형적인 수법입니다. 왜 ? 왜 왜왜? 스스로 물어보세요. 돌아가신 분들 안타깝습니다. 하필 하필."
2년 전,"그렇다고 하더라도 국민의 대표로 앉은 자가 국민이 죽었는데 아무런 사과도 하지 않는다는 것이 한심하다. 군림하려고 하는 정치인을 또 뽑아준 서울 시민들은 그냥 받아들이길 바란다. 오세훈이를 다시 뽑다니... 한심하다 서울, 특히 강남3구. 용산구도 얼마나 국힘당을 찍었겠어. 견뎌라. 어쩌겠어 너네들 손가락이 벌인 일인데.."
2년 전,영상잘봤습니다 !
2년 전,새벽 술집 골목에 인파가 몰려서 죽었는게 진실이다.
2년 전,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ🥳🥳
2년 전,아니 근데 왜 분향소 계속 할라는 거임  솔까..별로 안불쌍..
2년 전,그만좀 했으면 합니다. 애도합니다. 맘이 아픕니다. 하지만 하늘 나라로 간 우리 아들.딸들 어느 누가 그곳으로 가라고 등떠민적 없습니다. 제발 직시해서 보십시요. 맘에 묻고 그곳에선 힘들지 않게 기도하고 맘속으로 애도하는 것이 진정한 애도라고 생각합니다. 이태원에 계시는 상인분돌도 이 어려운 시기에 다들 생계이실텐데 그만좀 아들 딸 쉴수있게 부모님들 그만 좀 하세요
2년 전,진짜 어이없는 사건이지만 딱히 책임져야 할 사람은 없다고 본다
2년 전,웃지마😄😄😄😄😄😄😄😄😄😄😀😀😀😀😁😁😁😁😁😁😁😁😁😁😃😃😃😃😃
2년 전,우리 대고모님 독립운동 하시다가 돌아가셨는데 인간들아~~독립운동 하다 그리 됐니~~?왜 그리 질질짜고 그러니
2년 전,윤도리와쥴리 세상인데 이것은  시작일뿐😱😱😱😱😱😱😱😱😱😱😱😱😱
2년 전,시체팔이 그만하자 솔직히
2년 전,ㅋㅋㅋㅋㅋㅋㅋㅋ 돈줘!!!!
1년 전,말 거지같이하네!
2년 전,그냥 사고야 눈도 귀도 없나 넌 왜 국가가 그런것도 책임져 ᆢ?그냥 잘놀다 인파깔려죽은것 뿐이다
2년 전,이태원행사는 사고이며 사망자다 그 무엇또한 참사가 아니며 희생자도 아니다 그 무엇도 누굴 원망하지마라
2년 전,민주당이 되었어도 결과는 뻔한 결과였을것이다
1년 전,Important message to share!
1년 전,뭐 프사 보니까 딱 알겠네 ㅋ
2년 전,이건 가해자도 피해자도 탓할게 아니란 사고다
2년 전,경찰이 있었어도 저 g랼이 났을거 같은데
2년 전, @UKO-ib1en  마자여
2년 전,민주당 시체장사는 과학
2년 전,작작 좀 하자.  그쪽 영상밖에안올리네
2년 전,"오세훈 요리조리 빠져나가는 저수준을 보라 
오꾸라지로 불러야겠어 
저승사자 오세훈"
2년 전,"미국인이 뉴욕 타임스퀘어 앞에서 정월대보름 쥐불놀이 하디?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아니 뭔 할로윈 스펠링도 모르는것들이 왜 할로윈할로윈 거리는거야 ㅋㅋㅋ"
2년 전,"윤석열은 이것 때문에라도 탄핵 당해야한다 
용서할수 없는 윤참사다"
2년 전,"유가족분들 이야기 들어보니 
이상한점이 한둘이 아니던데 진실이 밝혀져 
유가족분들 한을 풀어줘야합니다
그이후 상황도 방송해주세요"
2년 전,미국에서 성인들은 할로윈때 마약에 술 섹스 파티 하는 날입니다.  한국도 비슷해 보이는데 이런 저질 문화 왜 따라하죠?
2년 전,놀러가서 지들끼리 떠밀다 죽은 걸 어쩌라는 거임
2년 전,"진실보도
최고입니다
항상 응원합니다
사랑합니다 👍 👍 👍"
2년 전,단순 '압사사고'에 규명해야 할 진상과 책임은 없다.
2년 전,최악입니다 다시는 이런참사는 없어야 합니다
2년 전,분내맡으러가서 향내맡았지 암암(삼고빕)
2년 전,아니. 이태원 참사는. 다 자신들때문인데 술먹고 놀려갓다 죽은건데 우리세금으로. 돈주는거슨 아니라고 봄니다!
2년 전,진실보도 늘 응원합니다 👍
2년 전,성범죄자 남페미 보다는 미꾸라지가 낫다
2년 전,오세훈이 뭐 이태원 살인 지시 내린 거처럼 말하네.
2년 전,드립도 적당히 까라 붕신아
2년 전," @Lotus0927  
살인지시는 아니겠지 ,,
하지만 시장으로서 직무
유기에 방임죄는 성립되
지 않을까 ?. 
국민 세금받고 사는 서울
시 수장이 책임을 다하지
못했으니까 ,, 감방갈 인간
아닌가 ??"
2년 전,"박원순이였으면 
이게 왜 시장잘못이냐 이지랄할거같으신분이네"
2년 전," @freejail  
박원순 시장이였다면 저런 참사는 일어나지 않았
겠지 .. 설령 그랬다면 아
무리 지지했던 사람이라
도 지지 철회한다.
상식적이지 않은 니들이
뭘 알겠노 ??? 그냥 아닥
하고 살아라 ."
2년 전,미국 귀신잡으로 갔다가 귀신된게 죄입니까??  왜  비꼬시지?? 그러지맙시다
2년 전,ㅋㅋㅋ그러면 문재인이랑 이재명도 쿠팡화재에 한 게 없는데 문찢참사임?ㅋㅋ
2년 전,"나도 윤 실타
근데 니말이 더실타
그건아니지"
2년 전,세월호때 죽은아이들 이용해서  재미 봤다고 또 그짓이냐 ㅉㅉ
2년 전,"솔직히 검사로  남을사람  대통령  만든건 
조국수호 한다고 꼴깝떤 민주당 광신도들이지"
2년 전,이태원행사는 사고이며 사망자다 그 무엇또한 참사가 아니며 희생자도 아니다 그 무엇도 누굴 원망하지마라
2년 전,민주당이 되었어도 결과는 뻔한 결과였을것이다
2년 전,저도 윤석열을 별로 좋아하지는 않지만 하지만 저는 그런말을 하시는 당신이 제일 서러울때가 많습니다
2년 전,참 나는 억까 애들이 제일 혐오심 생기더라
2년 전,압사사고에 뭔  진실
2년 전,이런 음모론자때문에 김어준과 더 탐사 애들이 먹고 살지.
2년 전,음모론자들 얘기는 이젠 진짜 지긋지긋하다 듣기도 싫어지네
2년 전,무슨 이상한점이요?
2년 전,"국가는 왜있냐 ??? 안전대책은 왜있지 ??? 
놀러나올걸 몰랐냐 ??? .
정부가 나몰라라 할줄 알
았으면 놀러 안갔겠지 ?? 
누가 떠밀어 ?? 떠민다고 
그많은 159명이 죽냐 ??? 
유가족들 힘둔데 거기다
기름붓지마라 모질아"
2년 전,내말이. !   지들이 죽은거슬!
2년 전,"나라를 구하다 돌아가신분들인데
말씀을 가리지말고 하시죠?? 화납니다 ㅋㅋ"
2년 전,엥? 먼말이고?
2년 전, @백선생님짱  ㄹㅇ 시체팔아서 표 얻어야되는데 말 함부로 한다
2년 전,동감.
1년 전,"경찰에  참사예견 신고및  경찰 출동요청이 여러차례 접수가 되었지만 기동대가  윤석열김건희부부의 아크로비스타와 당시 빈 관저를 지키느라 이태원 현장에  출동을 안했습니다.  윤석열이  청와대만 들어갔어도, 한동훈이  용산에  시민 안전과 사고 예방대신  마약검거반을 늘리느라  평소 보다 적은 소수의 경찰만 투여하지 않았어도,  오세훈 시장이 해마다 진행해온  담당 공직자를 해임하지 않았어도  막을 수 있는 참사였습니다."
2년 전,"술먹고 놀러가면 죽어도 
돼냐 ??! 넌 놀러안가냐 ?
상식좀 지켜라 
더이상 이차가해 하지마 
니새끼도 당한다 진짜"
2년 전,나는 그런데 놀려안감. 제발 우리세금 충내지마삼 ! 지들이. 놀려갓다 죽은거슬. 우리 탓으로 돌리지마삼 !
2년 전,그라고. 내새끼도 그런데안감. 생각없는것들이나. 여자 남자 만날라고 그런데 가지 .ㅉㅉ
2년 전," @깐부-x9q  
야 ! 연인끼리 간사람도
있고 밥먹으려고 간사람
도 있고 엄마와 아들딸 같
이 간사람도 있어 , 그리고
여자 남자 만나려고 갔으
면 죽어도 돼냐 ???  왜 ?? 
술마시고 여자 찾는 남자
들 다 죽어도 되겠네 ㅉ"
2년 전,왜 이라고 화를내지? ㅋ이태원참사자 부모가봐. ㅋ. 나만그란게 아니구. 다 그라고 생각하고잇음 ㅋ
2년 전, @깐부-x9q   '축내다' 입니다만 혹시 태어난 곳이 한국이 맞습니까?
2년 전,네 한국맞아요 ㅋ ㅋ 배운게 없어가지고요. ㅋ
2년 전,"2차가해 안할테니까
유가족은 가만히 있어 

정부탓으로 돌리지 말고
그냥 잠자코 가만히"
2년 전, @younglee2563  지금 이 순간에도 어딘가에서 억울하게 죽는 사람이 있는데... 그들은 소수라고 무시하면서 이태원에만 특별히 이것저것 다 해주는건 왜이죠?
2년 전," @johnk3450  
이태원은 해마다 축제가,,
올해엔 더많은 인파가 몰
릴것을 충분히 예상했었
는데 왜 국가는 안전대책
을 하지 않았을까 ???
수십번의 구호 요청에도
왜 묵살되었을까 ??? 
재난안전 매뉴얼은 왜 무
시되었을까 ??? 
국가가 방치했기에 국가
책임이다 간단하잖아 ??"
2년 전, @깐부-x9q  엄지 척
2년 전,이나라는. 자기가 자기자신을 지켜야함!
2년 전," @백선생님짱  
뭔 성폭행이냐 ?? 에휴 
수준이하네 ㅋㅋㅋ"
2년 전," @백선생님짱  
에구 모질아 ! 여기서 
박시장이 왜나와??? 
너 굉장히 착각한다 
그래 착각하고 살아라 
모질아"
2년 전," @백선생님짱  
여러가지 한다 ㅋㅋㅋ"
2년 전,이태원행사는 사고이며 사망자다 그 무엇또한 참사가 아니며 희생자도 아니다 그 무엇도 누굴 원망하지마라
1년 전,이태원참사는 경찰병력이 용산에 집결하고 있어 난 참사! 충분히 막을수 있었던 사건이고 청와대에 그냥 있으면 발생 안할수도 있는 참사입니다!!책임도 안지는 고위관료들~~
1년 전,저 공무원들 내려와야한다. 밥이 넘어가냐?
1년 전,그래서 지난 정권에서도 매년 할로윈날에 교통정리 경찰을 보냈던 것이였죠...더우기 코로나 마스크 벗은 첫해라서 더 많은 인파가 모일것이라는 보고도 있었던것이구요...경찰을 단 두명만 보냈어도...혹시 그날 잠복근무하고있던 한동훈장관의 야심에찬 마약단속에 정복순경을 못가게 막은것은 아닐까요?  원래 꼼수의 달인들인 한국검찰들이라서 자꾸 의심이 드네요...
2년 전,무책임한 자들 전원 자르시오
2년 전,무늬만가짜부부일뿐인윤석열과돈주고몸주고서울대학에서가짜학위를가져온김건희의세컨관계인이상민오세훈부부한동훈등다내려오게해야하기에
2년 전,8:33 시작
2년 전,나라와 국민을 위해서 일하시는 용혜인의원님 존경합니다 힘내세요
2년 전,국힘당 의원들은 하나같이 자기행보가 떳떳하지 못하나보군 뭐가그리 두려운게 많은지 다 티난다
2년 전,"상황의 심각성도 모르고,그 때에 젊은 사람들이 압사 당할것 같다,심각하니까 모든 경찰들 동원 해달라고 전화도 하고 문자도 보냈었지만?
경찰서에서는 태연하게 천하태평으로 했었다는게 정말 회가 납니다
어디까지나 만약에 경찰들의 아들 딸들이 이태원 거리에 이중 삼중으로 깔리고 덮쳐 있다고 생각해 보세요
그렇게 천하태평으로 있을건지?
질문 해보고 싶네요"
2년 전,"악플러들 보세요.
글로 살인  그만하세요!!
공감못하면 비난 그만하세요.
저 심정 절반도 이해못합니다."
2년 전,야 이태원가족들 그만좀 국민세금 우려먹어라 지금도낭비햇는데 완전 도둑들아니야?
2년 전,더불어북한당 정말로고생많다  159명을다살려냈다니 정말고생많다 더불어 북한당169석의원들 1인당 1천만원씩 거출하여  이태원유가족에게 전달해라
2년 전,"대통령이란자는 뭐하는건지...알수가 없네
윤도리는 오늘도 술처먹으러 갔겠지....요즘 안보이니까 속이 편해
영원히 나오지마라~~그대로 퇴진해라 윤도리~~~"
2년 전,우상호 그렇게 할 거면 위원장 자리 내놔라. 청문회가 의원들 보호하라는 자리냐?
2년 전,"국회의원 바꿔  바꿔 이런걸국회로끌고오다니
사기꾼잡는법이나 만들고종신형시켜는법만들어라
왜 민주당만 권력을잡으면
사기꾼이판을치냐?금융사기꾼도뫼자라 전세사기꾼  이런거나특검을하던지 국회청문회해서  국정남용으로
쳐넣던지해라,지내편이니까 안하지 .젊은애들이불쌍하다
문재인이냅다퍼주고 인기몰이하더니 건보  깡통에다
한전빚더미에다  한게뭐있냐,
건보월급에20%내야정상화된다니  퍼주던것 다취소해라.세금내는 우리도못살겠다.이래도만주당좋다고하는철없는 사랄들이있으니"
2년 전,행안부 장관부터 변명뿐이다 최고지휘관의 무능이 죄입니다
2년 전,"재발방지를위해 
유족위로도하고
발전적인 청문회장이되어서면하는바램입니다
정치의장이되어가는모습에
또 치가뜰립니다
국민들을 나누기정치등
국회의원들의 제모습이아닙니다
통합의장 을 만들어
한마음한뜻을 모우는데
모범이되어야합니다
정신 차립십시요"
2년 전,"책임지고 사퇴하자 공동체생활 원래 제일 윗대가리가 다 책임지는거다
이제 티비에서 이태원얘기 그만 나왔으면 좋겠다 뭔 자랑이라고 아직도 떠드는건지 빨리 사퇴할사람 사퇴하고 끝내자"
2년 전,국짐 웃기네 ㅋㅋㅋ영상까지 틀고 난리냐 ~~
2년 전,시간 낭비  하고있는 국당당
2년 전,아니..코로나 2년후인데 경찰도 4인이강 못모이게 한게 민주당아냐?? 그후에 당연히 경찰이든 헤이한데..남의나라명절에 술취해서는 분장돈들였다고 어디들어가지도 않고 길거리 피리부는 아저씨가있었나 좁은데 꾸역꾸역 몰려들고..사고난걸로 무슨 청문회야..경찰이 죄졌어? 코로나 이후인대 조심..한국인다하는 조심을 조심못하는거!! 한국인아닌거아닌가??촛불지회 수백만명모여도 사고안남..
2년 전,"ㅡㅡ지랄들하네 방ㆍ스송이라고,.
토드는것도  정당히 떠들어라..계금이 그정도먹어믐ㆍ면 정당히해라ㅡㅡ"
2년 전,"도둑같은소리 하고있네.
국회의원이 왜이렇게당당하지.
지탄은 국민의힘이 바다야한다.한당라당이것들아ㅡㅡ"
2년 전,"역시 조수진은 극우답다..  진상 밝힐 생각은 안하고.. 여기서 또 음모론을 펼치다뉘...
진상이나 밝히는데.. 힘써라 조수진아..  갈라치기하고 정쟁하는데 치중하지 말고 쫌 .. 쫌.."
2년 전,김광호책임져야지
2년 전,"국힘의 수뇌부의 일처리 방식이..  꼬리짜르기식이라.. 시스템이 무너지고 있음.. 공무원들이 일을 안해..  정말 기초적인것만 하고..
약간의 위험이 있는 일은 죄다 지시가 없으면 미루거나 안해버리니.. 시스템 자체가 무너지고 있음.. 국민 스스로 알아서 살아남아야함.
나라가 국민을 지켜주는 정부가 아니라는걸 진짜 깨닫고.. 국민 여러분.. 각자 잘 살아남으시고.. 잘 버티시기 바랍니다."
2년 전,세월호 아이들과 10.29 아이들의  혼이 어우러져 다시한번 대한민국을 천만 촛불로 가득채워주렴..
2년 전,"가장중요한 조사는 참사당일 사후조취가 아니고 사전에 사고예방 활동을 누가 막았느냐를 찾아야 하는겁니다.이를막은 최고 책임자를 색출하여 처벌해야 하는데~전반적인 흐름이 결국은 마약수사에 집중함으로서 시작된것인데,이상민을 포함해 김광호와 윤희근씨도 정말 문제가 많아 보입니다..
우기고 잡아떼고 떠넘기고,책임은 있으나 마음의 책임만 지겠다는 자격없는 저런사람들 모조리 탄핵해야하고,
박희영 구청장은 동네 통장감도 안되는 자격미달자라고봅니다"
2년 전,영환이 소방관출신주제에 국회의원하더니 쎈척한번해보고싶어서 안달났누ㅋㅋㅋㅋㅋㅋ
2년 전,수진아...수진아...조수진아......
2년 전,변명과거짓말만 한다 입이열개라도 할말없을텐데 무능한인간들에 세금축내고 미치겄다 행안부장관 내려오고 다바꿔야 해요
2년 전,잔쟁나면 동네사람 다 죽이겠네~~한심하다!!
2년 전,"검찰공화국 무속농단이 나라를 망치고 있다! 용산 이전으로 혈세 낭비, 경제 포기, 방역은 각자도생, 안보는 전쟁고조, 외교는 굴욕과 매국, 이태원 참사…정말 무능하고 무책임하고 사악한 패륜 정권이다! 오직 검찰 언론 사법을 동원해서 전정권 흠집내기, 이재명 범죄자 만들기! 언론 탄압과 장악! 조작 표적 수사만 난무한다! 윤석열 부산저축은행 부실수사, 한동훈 채널에이 검언 유착, 고발사주, 김건희 주가조작, 최은순 보험금 부정 수급, 윤석열 한동훈 김앤장변호사 청담동 게이트 등등…자기편은 모두 봐주고 반대편은 없는 죄를 만들기 위해 탈탈 턴다! 공정과 상식은 죽었고, 나라의 시스템은 무너졌다! 기득권 재벌들 위한 정책 뿐! 다수 국민들의 복지는 후퇴하고 삭감하고! 공공 영역은 민영화 하고! 전기 도시가스 요금은 2배이상 내야 하고! 건강보험 보장성 축소로 병원비 폭탄 수준! 서민은 죽든말든 기득권 재벌들 만을 위한 세상...탄핵만이 대한민국이! 다수 국민이! 살 길이다!"
2년 전,"국민혈세로 아무것도 이뤄내지 못하는 민주당것들도 인젠 신뢰가 안간다.
대다수의 국민들을 위해서 국짐것들처럼 한번 죽기살기로 물어뜯어봐라..
물러터진건지..근성들이 없어요 ㅜ"
2년 전,용혜인 어지간히 띄우네 질의는 잘하는데 목소리가 고음이고 빠르고해서 귀에 들어오질 않아
2년 전,"장혜원 의윈등 은 자숙하라

아무리 국감이지만.  무슨 죄인 다루듯 하지마라
조용히 언성을!낯추고 국감해라"
2년 전,지휘부들의 잘못을 밝혀야한다. 실무진들도 솔직히 증언해서 밝혀야한다. 아그럼 지휘부 잘못을 실무진이 뒤집어쓴다.
2년 전,형사들이 무슨 죄? 서울경찰청장이 거짓말했네.
2년 전,"전주혜의원, 아까처럼 열심히 조목조목 질의하는지 보겠다"
2년 전,"이태원참사?
저찬란한눈빛 오오오"
2년 전,용혜인의원이 국정조사를 잘하긴 하나보네. 국힘의원들이 견제를 엄청 하네. 한심하다.
2년 전,전주혜와 조수진에게 아무도 관심없는데.. 오버 그민하길 바람.
2년 전,무슨 얘길 했길래 저러지? 뭔가 찍히면 안될 언행을 했나보네.
2년 전,저 여자는 뭐야?
2년 전,이걸로 시간 낭비마세요. 저 여자는 뭐냐?
2년 전,이만희 당신이나 나가라. 저리 나이먹고 안부끄럽나?
2년 전,"와우~ 신현영을 더이상 물고늘어지기 어려우니 이제 용혜인을 꼬투리잡아 물고 늘어지는구나. 

국정조사 하기싫은 거 국민들 다 아니까 그만해라. 

여당이 그럴수록 국민들은 용혜인의원 편이된다. 

조수진의 비아냥 먼저 짚고 사퇴시켜라."
2년 전,"용산이전과 경찰국신설, 마약수사가 1029참사에 미친 영향을 밝혀주세요. 지휘부의 직무유기와 시스템붕괴의 원인과 관련이 있을겁니다."
2년 전,"국민의 안전을 지키지못하는 조직으로 전락하게 만든 경찰국신설을 규탄하고, 경찰국폐지해야합니다. 국회법으로 통과시켜주세요."
2년 전,경찰국신설이 1029참사에 미친 영향을 밝혀주세요. 경찰국폐지해야합니다.
2년 전,"권칠승 의원님
정말 꼼꼼히 잘하신다👍"
2년 전,김개똥.. 그게 질문이냐. 수준이하
2년 전,지금 질의하는 국민을 위해서 일하는 국회의원들은 누구하나라도 이태원 사고에 가봤나??  너희들도 할말이 없는 똑같은 놈들이지
2년 전,참 주옥같이 임하네 그지같은것들
2년 전,본질에서 빗겨난 꼬리자르기를위한 질의
2년 전,똑같은 질의를 왜 또해?
2년 전,왜 청문회는 낮에만 하나?  다들  생업에 종사 할게 많을텐데. 잔업수당 줄께 현실적으로 맞게 청문회 해라. 몇 분들이 니들 개소리 듣고 있겄냐.
2년 전,청문회가 유가족의 한풀이 장소가 되어서는 절대로 안된다. 한풀이쇼를 정치적으로 이용하려는 자들은 각성해야
2년 전,군경소를누가인원배치를못하게햇는것만밝히면 원인제공자가나오니 답ㅇㄴ끝낫는데 처먹고세금날아가는소리가덜리내 어떤자가인원배치노해냐답해타 끝
2년 전,아우ᆢ 답답해ᆢ
2년 전,여러분 여기 증인으로 앉아있는 경찰들은 건들지 마시고 제발 그들의 가족들을 찾아가서 살인해주세요 염산테러도 괜찮습니다.
2년 전,이상민의 답변과 태도 그리고 한동훈 윤석열을 보면 아래사람들의 저 태도가 뭐가 문제야.. 시키는대로 말하는대로 따라갔을 뿐인데... 꼬리만 자르면 대답이냐???? 용산궁 경호와 마약단속이란 미명하에 치안질서는 깡그리 무시 했던건데...
2년 전,조수진 와그러냐? 똥볼!
2년 전,"국힘은 이상민, 오세훈에게 책임을 뭍지않고 열심히 근무한  사람들만 추궁하는거야!"
2년 전,10.29 참사 사과하지 않고 책임지지 않으면 국민이 심판해야죠.
2년 전,김순호 동료를 배신하고 밀고한 쁘락치 아닌가요
2년 전,저렇게 무관심 무책임 할 수가  저러고도 회피만하고 있네. 160 명이나 목숨을 잃었는데  분노가 치미네요
2년 전,"이임재대답하지마세요.
미쳐몬가조금이상하면뛰어가야지요.무슨차만타고유유자적 그동안1초라도숨을쉬고싶어서아우성일텐데..."
2년 전,"박봉에 매일 고생하는 공무원들이 자신의 상사들이 같지도 않은 의원들에게 말만 반말이 아니지 이렇게 윽박지르는것 보고 무슨 생각을 할까 걱정이 된다. 2002년 월드컵 응원때부터 안전보다는 자유와 열정을 모두 즐기고 위험은 감수했는지도 모르겠다. 경찰, 소방관 여러분 고개 숙이지 마세요. 여러분 잘못이 아닙니다."
2년 전,국힘이 이임제한테만 뒤집어 씌우는 이유 최광호를 지키려고 한다는 것 최광호가 굥과 거니의 브이아이피 지인이라는 어떤 중놈의 조카라고 한다 조은희  리더십의 문제래 참나 경찰청장의 리더십은?  국힘 못된년들 총선 때 보자
2년 전,개소름이다  인명피해가 저렇게  났는데  개통령실 욕안먹을 작전  윤가넘은  내려와라
2년 전,너거는 ㅈ됐ㄷ
2년 전,159명이다 조씨야
2년 전,이런 참사는  국민의  힘이  정권을  잡는동안  반복 될수 있음을 상기하기 바랍니다.
2년 전,할로윈 압사 사고 입니다.
2년 전,용혜인 화이팅입니다
2년 전,끝까지 지켜보겠습니다!!!
2년 전,이런거 보면 국회의원 많이 없애야할듯 세금낭비
2년 전,역무원들 근무 수칙을 따지면서 굥석려리 근무수칙은 안따지냐??? 국짐담 색히들은 하나같이 상태들이 별로네
2년 전,"세금이나 축내는 기생충들...쯧쯔!
누군지 말 안해도 누굴 말하는지 스스로는 잘 알겠지?!"
2년 전,"누가보면 전쟁나가서 나라지키려다 전사한 사람으로 생각하겠네
개인 부주의로 사고난걸 누구탓을하냐"
2년 전,"전화만하고 의자에 않아서 말만하고
너희들이 알아서하라고 한놈누구야
의자에서 엉덩이가 한시도 떨어지지않고!."
2년 전,그런데 왜 역장한데 불똥이 튀지??? 용산구청과 서울시 용와대는 왜 거론이 안됨??
2년 전,천공을 강제로 끌어다 증인석에 앉혀야지ㆍ용은 용산으로 가야된다고ㆍ어떻게 살면 전과17범이 되나?
2년 전,시체팔이 민주당 아웃!!
2년 전,"사고안나게 국가가 잘 보살펴주세요
무사고 365일을 기록하자"
2년 전,"10.29 참사가 아니라 이태원 압사 사고가 옳은 표현입니다.
희생자가 아니라 사고 사망자가 옳은 표현입니다."
2년 전,대체 마약범 몇명 이라도 잡아냐??
2년 전,창피도 모르네
2년 전,반성을 안하고 헛소리?
2년 전,국정조사가 뭘 팔요하노 책임 장관 탄핵하고 법적 책밈 물어면 간단하지 야당이 제 역할 제대로 해라 강력하게 제발
2년 전,"일제놈들과 싸우는 독립투사 문재인 ,이재명 응원합니다.
세월호, 미국산 소고기 광우병 그리고 이번 이태원 사태 진실을 위해 모두 촛불을"
2년 전,과반이상을 갖고 장관하나 처리 못하는 민주당 등신들 나약한 야당 한심하다 민주당 지지 철회가 답이다
2년 전,할로윈 할로윈할로윈
2년 전,국방부고 대통령 비서실이고 싹 잡아 쳐넣라
2년 전,할로윈 압사 사고
2년 전,꺼져라
2년 전,미국산 소고기 제일 맛있게 먹는놈이 ㅋㅋㅋㅋㅋㅋㅋ
2년 전,"홍수피해로 사람죽으면=반지하사는게죄
이태원참사로죽으면=놀러간게자랑~
도박 빚지고 월북한걸왜 못막냐따지고
늘하던 인파통제 왜안한거죠?
마약과의 전쟁한다고 경찰통제안한거
아닌가요?"
2년 전,윥정부관료들너무훌륭해서국민들 때부자되겠녜
2년 전,짜증나서 볼수가없다
2년 전,김광호 파면 해야합니다
2년 전,권영세 증인채택하세요~용산구의원이고~권영세가 국방부지만  할로윈때  아무것도안하고  이상하고  박희영과 친분이 있잔아요~뭔가숨기는게 있는듯~핸드폰도바꾸고 통화내역이나 문자가탈로날까바?그럴수도~
2년 전,"이런 무책임한 공직자들의  태도, 안이한게으른 정신자세가 참사을 더이상 일어나지 않도록  경각심을 갖도록 엄한 처벌을 받아야 한다."
2년 전,세월호도 그렇지만 누구도  어떠한 책임도 지지 않는다 역사는 반복된다 단죄 하지 않은 사건은 또 다시 반복된다
2년 전,"미친~
 관리 안한 행안부 기동대는 놔두고 행안부를 족쳐야지
역장한테 뒤집어 쉬우는 
국힘 뇌 구조가 궁금하다"
2년 전,159명이 비명행사했는데 서울청장이  일선경찰이 공을세웠다? 미친소리하고 있는거 아냐! 저 인간 왜 저자리있는건지.
2년 전,"전주해 너나 반성하세요
참 뻔뻔 하네
지역구나 관리하러가지
뭔 자격으로 거기 질문하는지
너나 잘하세요"
