time,text
2년 전,너나 가라
2년 전, @유정-f1o  할머니 가던길가 ㅡㅡ 댓글 쳐달지말고 냄새나니까
2년 전,너는 꺼져 가서 많이 추모나 해라
2년 전,지랄하고 자빠졌네
2년 전,그래도 애미가 주는 밥은 꼭 처무코 벽에 똥칠할때까지 오래오래 사시길
2년 전,모지리 니자식이 당했으면라는 말 그만써 이태원 유가족중에 천안함 연평도 희생자추모식에 간넘이 몇명이 될것같니? 모지리 니눈엔 정치쇼가 안보이냐?
2년 전,지자식 죽을때  니들 가족은 뮈했는데
2년 전,이태원 참사에 애도를 표합니다.. 그러나.. 젊은이들의 사건사고로 인한 사망에 이태원 참사만 슬픈것인지 합니다.. 수많은 젊은이들이 사건사고로 사망하고 그 유족들은 그 슬픔을 가슴에 안고 조용히 사는데... 삼류정치에 이용당하고 있는것은 아닌지 슬퍼지네요
2년 전,뭐. 하자는거지?  돈달라고?  대통령 그만두라고?  뭐? 뭔데? 추모? 뭔 추모?
2년 전,제발 고마 하이소  ㅠ
2년 전,안타깝네요.하지만 국고로 보상을 해준다고하면 전 앞으론 세금을 안낼생각입니다.만약 보상해준다면 앞으로 모든 국민에한해서 사망에따른 보상을 해줘야합니다 안타깝습니다 삼가 고인의 명복을 빕니다
2년 전,호국에 애국도 아니고 놀다가 죽은 자식죽음팔아 돈좀 받아내겠다는 염치없는 부모들. 망자들도 춥다. 이젠 보내드려라 이 짐승같은 인간들아.
2년 전,"5일 동안 해준건 뭐야...  국민들이 분향한건
영정없다고 무시하는건가??
진정  무엇을 원하는건가???
사고자에게 이정도 해주면 된거 아닌가???
나라를 위해 희생하신분들 모욕하지마라.."
2년 전,놀러가서 일 당했는데 무슨 시민분향소? 아니 그럼 대한민국 놀러가다 사고 당한 모든 사람들도 나라에서 분향소 차려 주어야 하지 않나 이제 놀러기다 사고 당하면 나라에서 분향소 차려주는건가?
2년 전,희생자 아니고 사고사다. 그리고 민주당은 유가족들 정치에 이용하지마라
2년 전,세상에... 술먹고 놀다 자빠져 죽은걸로 전국민이 이 난리를 치는건 대한민국이 유일할거다.
2년 전,대한민국 국어교육과 안전교육이 절실하게 필요하네.. 자랑스런 한글이 꼴리는대로 쓰면 이렇게 되는구나.. 안전교육 보다 먼저 안전 뜻이 뭔지 다시 생각 좀 해 봐라..
2년 전,어휴.... 진절머리가 난다
2년 전,작작 좀 해라
2년 전,그만해라  제발 부탁입니다
2년 전,"그만좀하자.
집안 식구, 친지들도 삼일장 한다. 
애도, 추모 할 시간에 열심히 일할란다."
2년 전,"이태원은  참사가 아니라  사고다  
 도대체  뭘 원하는가
 민노총   공산주의자들에게    속지마라"
2년 전,적당히들 해라 희생은 뭐가 희생이라는 거냐?? 나라를 위해 이태원 간거냐? 안타깝지만 말은 바로해야지 안그래??
2년 전,이게 나라냐? 그저 마약사범 잡아서 서양귀신축제 망하게 하려고
2년 전,"이게맞다ㅜ누가등떠밀었냐ㅜㅜ 죽은사람들 다~사연있다.다~억울하다 근데묻고살아간다ㅜ결국자신과가족이조심하지않아서일어났기에 명백히국가기관의소행이아닌이상묻고살아간다ㅜ 근데누가이태원가라고등떠밀었냐...지금 죽은사람보다 국가유공자,참전용사들은 체감온도-17.5에서 단칸방에보일러들어오는지도모르고 겨울나고있는데 그것에깊은 애민을느껴보았느냐ㅜ 잘먹고잘살고 살만하니까 놀러다닌것일테고ㅜ ㅋ 사람이간사한게 당장 먹고살일밖에 답이없을땐 이태원가서코스프레하고놀생각1도못하고 어찌살까하면서 일만주구장창한다ㅜ근데사람이살만해지면쓰잘데기없는곳에 눈길이가기마련이지ㅜ 누구하나이태원가라고등떠민적없다ㅜ그저 본인의선택 자유와민주주의를그렇게나외치면서 자유롭게해줬더니 어디서똥밟고 보상타령하는 악질중악질들ㅜ유가족들은반성해라진짜 ㅜ애들성불이나시켜줘라 어디절에가서 얼굴공개해서뭐더냐 아~쟤네들놀러다니는애들이구나~?홍보하냐.. 할무니할부지장례도3일이면끝난다ㅜ 이게몇일째냐ㅜ세월호도지겹지만 세월호는그래도 학교라는기관에서갔기때문에누구하나잡아서 뒤집어씌우겠지만ㅜ이건자유를원한 그들이 스스로선택한길인걸. 그런말이있다 살사람은무슨짓을해도살고 죽을사람은어떻게한두번피했다지만결국죽는다ㅜ"
2년 전,"세월호처럼 뽑아내겠다는 거겠죠.. 
문재인처럼"
2년 전,이번에는 재명이를? 흐미야
2년 전,이미 보상했잖아요 정례비1500 위로금2000
2년 전,세금 안네면 차압들어 옵니다. ㅋ
2년 전,"아마 416 세월호처럼 이야기 전개할 것입니다 그래야 돈, 권력을 얻고, TV 출연하고~"
2년 전,응 4시간전부터 신고햇는데도 아무도 출동안하고 조작처리하고 보고만 잇엇던건 나라가 죽인거 아니고 뭐임?ㅋ
2년 전, @메출이  4시간전이면 집으로가지 뭐 존꼴보려구있다가 ~~~~~
2년 전, @메출이  나라가 밀었냐? 하지 않아도 되는 말을 하게하는 니들은 정밀 딥이 없다. 참고로 나 아이큐 10이고 넌 돌인거 알지??
2년 전,돈도 받지요
2년 전,당연히 대통령이 진심으로 님께 사죄하고 국정조사하고 10억위로금 드려야겠네요
2년 전,정답입니다.
2년 전,개코같은 소리하고 자빠졌네
2년 전,"희생자다. 이유는 참사의 원인이 개인에게 있던것이 아니라, 지차제의 안일한 통제에 있었기 때문. 어떻게 죽었냐가 참사와 사고를 가르는 기준이 아니고 왜 저런 참사가 났느냐가 기준이 되어야 하기 때문이다. 현 야당이 부정당하는 이유는, 이태원 참사의 대응 뿐 아니라 임기 초 부터 그 자질의 무능이 입증되고 있기때문이다. 난 좌파도 우파도 아니고 대한민국의 국민중 하나다. 편가르기 하지 말자."
2년 전,"제발 논지의 중심을 보자 바이든이든 날리면이든 그것이 중요한것이아니라 대한민국의 얼굴이라는 대통령의 언행이 합당하지 못하고 외교부를 비롯한 여러 국외 대응이 매우 안일하고 비정상적이라는 것에서 문제가 되는 것이다. 경제, 안보, 민생 중 어떤것을 이루고 달성하고 있는가. 또 공약 중 어떤 공약의 몇프로가 이뤄지고 있는가. 또 민생을 위한 정책은 어떻게 되고 있는가. 말로만 뭐라 할것이 아니라 정확하고 확실한 근거가 있어야한다. 
그것이 정권을 판단할 기준인 것이다. 그것이 지혜롭고 현명한 국민인것이다. 그런 국민이 없기에 지금 대한민국의 모습이 이지경인것이고…제발 눈이 있고 귀가 있다면 똑바로 보고 듣자."
2년 전,전국에 있는 바다에도 추모식이 ?  에휴
2년 전,???? : 여기 따님의 유품.... (콘돔을건네며)
2년 전,전세계에 이런 국민들없어요 나라망신입니다 분향소가아니라 정신개조가 필요한 자들이네  놀러가서 죽었는데 참어이가없네
2년 전,애도 기간동안 충분히 추모해줬다고 생각하는데 언제까지 추모해야합니까.....
2년 전, @doctorcisse7666 돈 더 나올때 까지 ㅜㅜ
2년 전,???? : 여기 따님의 유품.... (콘돔을건네며)
2년 전,희생자 사전에 찾아보렴 아이큐 10이니?
2년 전, @메출이  응 그래 10이다 넌 돌이냐??
2년 전,희생자는 개뿔 그런 원리면 해수욕 하다 죽는 목숨도 희생자?  오히려 그것이 국가가 막을수 있는것을 못 막은 책임이 큰거 아닌가?
2년 전,???? : 여기 따님의 유품.... (콘돔을건네며)
2년 전,"뭔 희생자??!! 나라를 구하다 죽엇냐!!
뭘 위해 희생햇냐고!! 놀다 죽은게 희생?!!
정말 화가난다! 니들끼리 많이 해라.추모!! 욕 나오네! 앵커도 희생자라 하지마라"
2년 전,누구든간에 누군가의죽음은 안타깝다. 제 3자의  입장에선 정말 안타까울 뿐이다. 그냥 안타까울 뿐이다. 그런데 왜 분향소를 차려야하며 제 3자들에게 애도를 강요하는가? 누구를 위해 희생했나? 국가를 위해 희생했나? 분향소를 차리는데 동의한 70인의 유가족들 정신 차려라.
2년 전,영웅들 납셧네
2년 전,"죽음은 안타깝지만   희생자는 아니지요
누굴워해  희생 했는지요"
2년 전,징글징글 징글벨
2년 전,진정한 추모가 어떤건지..
2년 전,"희생자?
대체 누굴 위해 희생했는가?
죽음은 안타깝지만!
정작 나라를 위해 국민을 위해
희생하신 분들에 대해선
무관심했던 사람들!
아이러니하다!!"
2년 전,사전에 찾아보세요 멍청아
2년 전,옳은소리요
2년 전,희생이란것은 누구를 위해서 죽은거 아니가?  그런데 놀다가 죽은것은 팩트
2년 전,"😡10,29참사에 책임 질 국가 공무원 윤석렬, 한덕수, 이상민 행안부 장관, 마약범 소탕한다던 한동훈 , 윤희근 경찰청장,김광호,  오세훈 서울시장, 박희영 용산구청, 이들 모두 해임과 구속 수사가 꼭 되어야 한다.!!!"
2년 전,세월호 참사 8년만에 정권을 잡으니 또다시 아이들을 죽이고 저들을 뽑은 2찍국민들에 죄다
2년 전,잘 살펴볼 수 있는 것이 좋다 🙂🙂🙂
2년 전,윤석열과  국짐은 드론을 새였다고 빨리 우겨라
2년 전,조수진 딩그러워 나간다
2년 전,국힘 니네  새끼들이라고  안전하겠니
2년 전,입이  열개라도  . . .
2년 전,ㅁㅣ친저우. 너네 시방  쇼하냐..?….
2년 전,"조수진???? 뭘 알고씨부리냐?? 대가리에똥만차간곤  
멍청하기그지없는년"
2년 전,"반성하지 않는 역사(만연한 참사, 부정ㆍ부패)의 반복은 더 참혹하다!"
2년 전,"귝힘당은  국민이 욱습냐
호랑이는 무섭고 호랑이 가죽은 탐내는 것들"
2년 전,국짐당놈들 그기서  선거운동하나
2년 전,국정감사장에서 무선 개소리들이나
2년 전,아무도 책임 지지 않는 정부 퉤
2년 전,국힘 저놈들은 한마디로 버러지 만도 못하구나.
2년 전,입벌구들ㅜㅠ
2년 전,이새끼 어디서 많이 본놈ㅇ네!
2년 전,그 열개의 입으로도 또 회피하는데만 쓰겠죠..ㅜㅜ
2년 전,"우리는 이태원 참사를 영원히 기억하고 추모할 것입니다. 이(마음, 태도, 행동)는 우리 한민족의 한과 얼이며, 5천 년 동안 투쟁하며 지켜온 역사입니다!"
2년 전,"우리는 이태원 참사를 영원히 기억하고 추모할 것입니다. 이(마음, 태도, 행동)는 우리 한민족의 한과 얼이며, 5천 년 동안 투쟁하며 지켜온 역사입니다!"
2년 전,"휼륭한 글.
먹먹하네요.
하늘은 있어서 반드시 응징합니다.
우리는 그걸 천벌이라합니다.
굥일가 천벌×10000000000000"
2년 전,"우리는 이태원 참사를 영원히 기억하고 추모할 것입니다. 이(마음, 태도, 행동)는 우리 한민족의 한과 얼이며, 5천 년 동안 투쟁하며 지켜온 역사입니다!"
2년 전,"우리는 이태원 참사를 영원히 기억하고 추모할 것입니다. 이(마음, 태도, 행동)는 우리 한민족의 한과 얼이며, 5천 년 동안 투쟁하며 지켜온 역사입니다!"
2년 전,"우리는 이태원 참사를 영원히 기억하고 추모할 것입니다. 이(마음, 태도, 행동)는 우리 한민족의 한과 얼이며, 5천 년 동안 투쟁하며 지켜온 역사입니다!"
2년 전,"ㅋㅋㅋㅋㅋ구속??? ㅋㅋㅋㅋㅋㅋㅋㅋ
쉬바 술쳐먹으려 지들끼리 가서 뒤졋는데 ????
ㅋㅋㅋㅋㅋㅋㅋ나라 꼬라지 좋네 ㅋㅋㅋㅋㅋㅋㅋㅋ"
2년 전,"용산서장 영장 기각은 윤항문에게 사법부가 경고한거네 국민위에 군림하지미라 니맘대로 하지마라 그러다 윤돼지 니가 감옥에 들어간다고 말이다 이상민 윤희근 박희영 국민의힘 윤석열이 니네가 160명 죽여놓고 책임지지도 않고 회피하니 법조계가 제동을 건거다 
이제 윤따까리 특수본 니놈들이 책임져야할거다 !"
2년 전,류미진총경도 구속을 시켜야 한다
2년 전,"준 국가유공자 대우 1인당 10억 배상모두 국가탓 윤석열 책임.
이번 헬기도 국가탓. 화재도 국가탓. 모두 국가탓 화물연대 코레일 파업도 윤석열탓.
게이 결혼 합법화 트젠들 아나운서 대거 모집 공중파 게이 러브스토리 제작지원  풍자 대통령 만들자"
2년 전,총리는? 장관은??
2년 전,ㅋㅋㅋ 꼬리짜르기
2년 전,오만하고 무능한 윤정부
2년 전,이상한 나라 ㅋㅋ
2년 전,용산구청장 구속 안하나?
2년 전,윤석열은 그럼 처형인가?
2년 전,"구속해야지 당연히.
최성범 용산소방서장을 비롯해서 119구조대 의용구조대 관계자 전원 구속해라. 현장에서 한 짓이 보통 수상한 게 아니다."
2년 전,🥺
2년 전,해도 지랄 안해도 지랄 ㅋㅋ
2년 전,윗선이라 해봤자 윤 정권은 포함 안되는 ㄹㅈㄷ
2년 전,대통령이 뭔 축제까지 관여하냐 저딴건 알아서 해야지
2년 전, @대한술국  맞아 용산으로 옮기면서 귀하신 몸 안 다쳐야하니 기동대 빼서 데려가셨으니가ㅋㅋㅋ
2년 전,애도~...
2년 전,"세월호때랑 래파토리가 어쩜 이리 똑같냐? 창의성이 없어.. 이재명 성남시장시절 판교 환풍구 추락으로 16명 사망사고때 경찰은 뭐했고, 정부는 뭘했냐? 이재명은 어떤 사과를 하고성남시 승인 안받았다고 사과도 안하고 다친 사람들 병원도 안갔다. 나중에 성남시에서 광고하고 홍보한거 다 드러났고 본인이 그 자리에 축사까지 한게 드러났지. 그런 논리라면 이태원축제는 누구 승인 받고 한거냐? 안타깝지만 모든 아쉬움이 남는 사고다. 책임? 현 정부도 있지만 지난 5년동안이나 문정권은 이런 안전 메뉴얼도 안만들고 뭐했냐?  그들의 5년동안도 전혀 예상못했다는 거다. 가장 화가 나는 건, 이런 국민적 참사를 본인들 정치를 위해 미안하고 고맙다고 갖다 쓰는 짐승같은 인간들이 있다는거다.  이명박때 수입소 촛불탄핵시위, 박근혜 세월호 탄핵시위, 이제 윤석열 이태원 탄핵시위냐? 거짓 선동 말고는 할 수 있는게 없냐? 늘 국민적 아픔을 본인들 정권창출을 위해 사용하냐? 한결같은 내로남불 정신은 정말 세계 최강이다."
2년 전,권력에 기생하는 언론
2년 전,"추모의시간이라 말은좋네..죽었는데 추모가 무슨 소용일까.
말장난도 정도것해야지. 왜이런일이 일어난건지 무슨잘못인지 그걸따져야지..추모 백날천날 한들 뭐가 달라지는데."
2년 전,할로윈 행사 완전 중단 패쇄하고. 없애.
2년 전,"이태원 문제점2:주최자 없으면,투입의무 없다.참 한심합니다.사고에 조건이 있습니까.언제적 법입니까.정말 사고 후진국입니다.바쁘다는 핑계로.혹 일하기 싫어서.여전히 형식적이란 생각입니다.사고를 메뉴얼 대로만 합니까?정말 한심한 경찰이고 공무원입니다.
당연한 사람이 몰리는 지역이면 ,당연 사고 예측할수 있는데.
행안부 장관,관계 공무원 ,경찰 반드시 책임 물어야 합니다.
깨어있는 국민 시민 의식만이 국가,나라를 바꿀수 있습니다.,"
2년 전,이제부터 술먹고 놀다 죽으면 참사로 취급하고 추모해주는듯? 개꿀이네
2년 전,추모의 시간이 아니고 책임자에 대한 분노여야하지
2년 전,저날 촛불집회만 안했어도 경찰 인력 이태원에 충분히 투입할수있었다고 하네요 ㅠㅜ
2년 전,"술먹고 놀러갔다 죽었다는게 중요한게 아니고 인파가 넘치는 길 한복판에서 지들 지나가는게 더 중요한 이기적인 무리와 경찰을 필요이상으로 지 경호원으로 충당하는 대통령, 그 날 사건 4시간전부터 '압사'라는 단어를 포함한 신고 11건을 무시하고 현장 통제에 나서지않은 경찰 윗대가리들 책임이지 니 가족이 저렇게 어이없이 죽어도 이런 댓글 싸지를지 궁금하네 명백히 잘못한 사람들이 있고 피해자들은 그저 평소처럼 놀러나갔다가 희생당한거나 마찬가진데 피해자탓 지긋지긋하다"
2년 전, @everydays1eep  뉴스에서도 사람 모인다고 보도했고 작년 할로윈도 이태원에 ㅈㄴ 모였으면 올해도 ㅈㄴ 모이겠다는 경각심은 있어야 하는거 아니냐? 아님 학습능력이 없는건가? 장마철에 본인 의지로 계곡 들어간거랑 뭐가 다름?
2년 전," @내사랑필존스  경각심 가지는거랑 돌아다닐 자유의 문제는 아예 다른건데? 지금 그 논리는 저 사람들이 경각심 없이 사람 몰리는데가서 깔려죽었다 이거아님? ㅋㅋ 코로나 풀려서 돌아다닐 자유도 있는건데 재작년,작년 할로윈에 저 정도 인파에도 쭉 멀쩡했던 이태원인데 올해만 사고 일어난건 왜 그런걸까? 너도 머리가 있으면 생각을 해봐"
2년 전, @everydays1eep  돌아다닐 자유? 니 말대로 경각심 생각 안하고 돌아다니고 싶어서 10만명 있는 곳으로 가서 놀다가 죽었지 지들 ㅈ대로 하다 뒤졌는데 정부가 책임질 이유가 있음?
2년 전, @everydays1eep  닌 장마철에 본인 자유 누리려고 계곡 들어갔다가 뒤진사람 나오면 정부탓 할듯 ㅋㅋㅋㅋ
2년 전, @내사랑필존스  뭔쌉소리야 공식적인 행사가 아니더라도 몇년동안 계속 사람이 몰리고 있는 상황이면 나서서 통제를 해야지 그게 경찰이 할일아님? 국민 보호의 의무 모름? 게다가 백번 양보해서 안했다고 쳐 근데 신고가 11건이나 들어왔는데 아가리출동하고 결국 저 사단난게 말이 됨? 서울 한복판에서?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2년 전," @everydays1eep  그렇게 보호받고 싶어서 경찰,구급대 왔을때 옆에서 ㅅ스온더비치 춘거냐? ㅋㅋㅋㅋ"
2년 전, @내사랑필존스  둘다 싸워. 유튜브로 생중계
2년 전, @everydays1eep  둘다 싸워. 유튜브로 생중계
2년 전,아녀 용산직무실에 700~800명 경찰인력과 전광훈 태극기 집회만 안했어도 이런 사고 안났음.
2년 전,뭔소리여? 주최측이 없어서 신경도 안쓴다는디?
2년 전,이태원 참사를 두고 사건이라고 해야 한다고 하거나 희생자 대신 사망자라고 해야 된다는 말이 있다 그것은 정부에서 책임을 회피하기 위한 수단이다 정부의 무능함과 무대책으로 국민들이 희생된 것인데 그 단어를 안쓰면 우린 더 이상 정부에게 책임을 물을 수가 없는 것이다 이태원 참사라고 쓰여야하는 이유는 단순한 사건이 아니기 때문이다. 정부에서 국민을 보호하지 못한 참혹한 사건이다. 책임을 져야할 때에 회피하는 것으로 모자라 모두가 잘 쓰고 있는 단어를 바꾸라고 발악하면서 이 참사의 본질을 흐리고 있다. 위에서 언질을 준 것이 틀림없다.
2년 전,유실물 보니까 마음이 너무 아픕니다...다들 즐겁고 설레는 마음으로 이태원에 갔을텐데 이런 끔찍한 일을 겪게 되다니 너무 안타가워 눈물이 납니다...
2년 전,더슬프다 ㅠㅠ 애들아 미안해 하늘에서는 행복해야돼 잠도 못자고 너무 아프다
2년 전,저기 바니걸 코스프레 의상 뭐여
2년 전,삼풍백화점때 처럼 남의 것 가저가는 사람 있을 듯
2년 전,정부와 국가에 책임이 있다면 예견 대비할수 있는 매뉴얼을 마련못한 170석 민주당과 5년 문정부 책임이 더크다.그동안 뭐했나?
2년 전,안타깝습니다.
2년 전,차마 못보겠다.
2년 전,"주최자 있어요
호텔입니다"
2년 전,"재난,희생,참사 이런단어 쓰지맙시다.
젊은 청년들이 술마시고 놀라고 모여서 일어난 사고입니다."
2년 전,신발이 전부 젊은 분들이 신는 신발들이네요… 참 뭐라할지
2년 전,신발들이 진짜 20대들 티가 나서 더 안타깝네
2년 전,하...ㅠ . ㅠ너무 안탑깝네요...
2년 전,심정지 상태라 구급대원과 시민들이 심폐소생술 하느라 신발이랑 옷 벗겼다가 주인이 깨어나지 못하고 현장에서 수거한 유실물이구나...얼마나 황망해서 가방이며 폰이며 챙기지도 못했나...
2년 전,안전불감증도 한몫했다
2년 전,"대부분 고인이 되신 분들 것이 아닌가,,, 이걸 굳이 왜 공개 하는지 ㅠ"
2년 전,나는 민주당 지지자였는데 이태원 사고로 좌파놈들과 떼법충들에게 아주 질려버렸다. 앞으로는 정치에 신경도 안쓸거임 ㅇㅇ
2년 전,"고인의 명복을 진심으로 빕니다.
하나님은 당신에게 행복과 축복을 주실 것입니다.
하나님이 보호해 주실 것입니다.
아름다운 곳에서 당신을 위한 평화로운 삶
우리는 함께 일할 것입니다
그러니 너무 슬퍼하지 마세요.
슬픔을 나누고 행복한 삶을 사는 이야기
당신의 삶은 아름다웠습니다.
이생에서 사라져도...
당신은 우리에게 좋은 사람이었습니다.
당신은 그가 행복한 사람이라고 생각할 것입니다.
사랑해."
2년 전,신발냄새맡고싶다
2년 전,그러게요 죽은건 불쌍하지만 단어 선택좀 잘했으면 하네요 희생자라니..
2년 전,카악~퉤~! 예수쟁이 역겹네. 이 참사 또한 니들 하나님의 뜻 아니냐?
2년 전,자유 자유 자유!!!
2년 전,아…. 옷가지보니까 .. 아이고….
2년 전,외신들도. 좌파들
2년 전,"유실물 보니까 더 슬프네..
가족들이 보면 진짜 대성통곡하겠다...
슬프다..
진심으로 명복을 빕니다."
2년 전,"나같음 다른지인 한테 부탁해서 폐기하라고 하던지 
저거 찾으러 못갈거같애 ㅠㅠ 갔다가 보고 펑펑울다가
기절할거 같애"
2년 전,이태원참사가 아니라 이태원사고
2년 전,명품은 안보이네...
2년 전,희생자x 사망자o
2년 전,당근 생각하지 마라..
2년 전,눈물 나는 현장이네요
2년 전,좋은건없네 다 태워라
2년 전,"사전에 사고가 예견됐었는데 왜 최소한의 안전 대책도 없었던 것인가 ㅠ,ㅠ 정치적 공세가 아니라, 정부의 무능함이 맞다."
2년 전,"사고발생원인

1 서로 의사소통이 안되서 가운데 쓰러졌는데도 위에서는 계속 밀고 들어올려고 하고 밑에서는 뒤로 외치면서 계속 올라와서 밟히고 압축되고 넘어지고 눌러지고 말그대로 숨쉴 공간이 없어서 호흡이 정지되어 압축성 심정지 사망 (EX 안그래도 숨못쉬어서 힘든데 양쪽에 사람들의 벽이 계속 가운대로 온다고 생각하면됨)

2 정부의 미조치 주최자가 없는 축제에 대해 무관심한 정부 경찰 및 119에 신고건만 저녁부터 몇십건이상 그런대 아무런조치도 없었음 심지어 경찰쪽에서는 인원 배치했다고 무시함

3 구급대 경찰이와도 길안비켜주고 저것도 분장인가? 축제 컨셉인가? 라고생각한 서울 시민의 한심한 의식 수준으로 골든타임 놓치면서 희생자가 많이 나옴

4 불법주차 및 인파로 인해 구급차 투입 및 병원이송 늦음 진짜 불법주차 다뿌수고 들어가야했음 구급차 투입이 빨리되서 심장충격기가 빨리 정시에 사용이 가능했다면 또 다른결과 나올수있었음

이건 누구탓도 아님 정부부터 이태원에 갔던 일반시민까지 다 반성하고 사과해야되는 상황이라고 생각됨"
2년 전,"여권이 유실물 테이블 위에 놓여져야 하는게 맞나요???
미국여권이 보이네요, 휴... 미국대사관에 보내줬어야 하는거 아닌가요"
2년 전,윤석열아 퇴진해라 퇴진않하면 탄핵한다 나라가 망해가고있다
2년 전,김건희를구속 수사해야한다 윤석열장모도 철저히 수사해야한다
2년 전,아이고…신발이 다 젊은 스타일이네ㅜㅜ 이렇게 보니 더 마음아픔
2년 전,신발이랑 옷가지들을 보니 마음이 너무 안좋네요ㅠㅠ 유가족들 마음은 오죽할까요.. 다들 좋은곳으로 가셨으면 좋겠습니다.. 삼가 고인의 명복을 빕니다.
2년 전,윤 석렬은 어떻게 책임을 마무리를 할건지 기대 됩니다 청와대에서만 일 했어도 용산으로 옮기지만 안했어도 경찰들이 여유가 있었을 것을 안타까운 일입니다
2년 전,하이고 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 신발보니 맘이무너지네 ㅠㅠㅠㅠㅠㅠㅠ
2년 전,니 자식이 그래도 사고?? ㅋㅋㅋ이런 사람들이 더 집요하게 따지더라 ㅎㅎㅎ 어이없는 종족들
2년 전,명품이 왜 나옴? 20대가 주인데 그럼 20대들이 명품을 얼마나 하겠나:;
2년 전,참    보이소   그게  중요합니까
2년 전,그러게요 왜 희생자로표현을..
2년 전,웃으면 안되는데 웃기다.
2년 전,ㅋㅋㅋㅋㅋㅋㅋ
2년 전,왜 니한테는 저런거 없나부지? 좋은거 있어도 닌 안줄거 같은디?
2년 전,니 몸뚱이나 태우렴
2년 전,거기 간 사람들의 안전불감증은?
2년 전,이게 찐 요약이다.... 삼가 고인의 명복을 빌며 반면교사될 수 있기를...
2년 전,"저도 이렇게 생각해요
말씀하신 거에 추가하면 안 도와준 가게들... 사고났는데 안 도와줄 거면 집에 가지 안 가서 더 복잡하게 만든 사람들 등등 찾다 보면 여기에 관련된 사람들 모두가 잘못한 거죠"
2년 전,후진국 인증
2년 전,껀수  잡았네?
2년 전,친북좌파부터 좀 어케하고 물러나라고 하면 될듯 ㅋㅋ
2년 전,병이다 병
2년 전,껀수  잡았지?
2년 전,"찢과  삶소대를  
구속수사해야한다 
폐경궁과  돼멜다도 철저히  수사해야한다 ㅋ"
2년 전,20대 이쁜애들 많이 죽음ㅜ
2년 전,청와대랑 용산구 경찰은 전혀상관없음 문재인때부터 의경 폐지한게 큼
2년 전,그날 좌좀들 떼법시위 막는다고 경찰들 거기로많이가있었는데 뭘알고 씨부려
2년 전,전라디언들 특징 : 정부탓함
2년 전,그렇게 따지면 저 날 대규모 시위했던 3개 단체가 더 문제임. 걔네 때문에 경찰이 분산되어 있던 상태였음.
2년 전,끝은 절대 좋지 않을겁니다.
2년 전,윤석열 내려와도 민ㅈ당은 안뽑아요~
2년 전,그날 대규모시위 때문에 경찰 배치가 쉬운게 아니였어요
2년 전,삼가고인의 명복을 빕니다.
2년 전,"저녁 촛불집회, 유도방송들, 이해할 수 없는 사고 현장의 수상한 움직임, 다소 미흡한 대처 등 총체적인 사고 유발 요인들이다. 누구도 이 사건 발생에서 자유롭지 않다  고인들을 생각해서라도 정치에 이용하지 말라"
2년 전,국힘 살인자놈들 치가 떨린다 진짜 니넨 꼭 벌받아야한다 안그러면 내가 화가나서 미칠거같다.
2년 전,국가의 책무...  그곳엔 존재하지 않았다
2년 전,여기서 국가탓을 왜하지 ?
2년 전,이번 사태로 대한민국의 정부와 국민의식등등 민낯이 낱낱이 들어나는 거죠.
2년 전,"ㅇㅈ 의식수준이 개후진국임…
무식하게 뒤에서 “밀어 밀어~” 
에고 나만 아니면 된다는 이기심 답도 없다..

무슨 범인 찾는 마피아 게임하는 것도 아니고"
2년 전,그런데 탓 해야 고쳐짐 탓안하고 어물쩡 넘어가면 또 비슷한 사고 생김
2년 전,"석열아  니자식이 죽었더라면   더 날칠끼다  니제산 다털어서라도 보상이 안될거다  김건희 제산  앞으로 돈 벌어 들어온즉시  보상해라
너는 탄핵이다"
2년 전,민주당은  국민들을  위해서  빡세게 모지리 서결 정부와 싸우고 국민들의  마음을 조금이나마 풀어 주세요 서결은  대통 ㅣ도 자격 업는 인간이  어떻게  나라 망칠  저런 모지리 탄액 하고 콜걸 정부 끝내자
2년 전,멍청한게 대통하겠다   국힘에 할사람이 그렇게도 없더냐    한심한 인간들
2년 전,"우리나라는 그들이좋아하는 한국적 민주주의이기때문입니다
제기랄!"
2년 전,"9.11 참사도 미국 정부 때문인가? 소송 좋아하는 미국에서 왜 소송이 없나?
귀신놀이에  무슨 소리들? 그런 인간들이 풍산견 파양? 여건 야건 정치하는 위선 인간들아 제발 웃기지들마라."
2년 전,진짜 똑같은일이 일어날 가능성이 있습니다 지진이 아니라 노후원전 10개 수명연장 때문입니다 윤정권은 경제이익을 내세우며 막무가네식 수명연장을 독단적으로 진행하고 있습니다 노후원전은 미래에 잠재적인 핵폭탄이나 다름없습니다 안전을 중시하는 관료적사고를 버리라는 윤석열 대통령 진짜 국민을 전혀 생각하지 않는 대통령입니다!!! 안전보다 중요한게 또 있습니까? 여러분
2년 전,"대통령 이 이따위니  ... ㅉㅉㅉ.
초딩도  너처럼은 안한단다"
2년 전,무능한놈이 나라를개판만드는구나
2년 전,이나라는 술통에게 운전대맡길때부터 알아봤어요저는 ~이런참사느낌 있었어요일본에 넘기지않을까 ?도요   ㅠ ㅠ
2년 전,정답나라곳망한다국민은부란하다
